TF_ID	Gene_ID	Family
Ciclev10011746m	Ciclev10011741m.g	C3H
Ciclev10011872m	Ciclev10011741m.g	C3H
Ciclev10011874m	Ciclev10011741m.g	C3H
Ciclev10012016m	Ciclev10012016m.g	C2H2
Ciclev10012046m	Ciclev10012046m.g	C3H
Ciclev10012182m	Ciclev10012182m.g	C2H2
Ciclev10012188m	Ciclev10012182m.g	C2H2
Ciclev10012295m	Ciclev10012295m.g	C2H2
Ciclev10012323m	Ciclev10012016m.g	C2H2
Ciclev10012360m	Ciclev10012360m.g	C3H
Ciclev10012361m	Ciclev10012360m.g	C3H
Ciclev10012363m	Ciclev10012360m.g	C3H
Ciclev10012380m	Ciclev10012016m.g	C2H2
Ciclev10012395m	Ciclev10012395m.g	C2H2
Ciclev10012412m	Ciclev10012016m.g	C2H2
Ciclev10012428m	Ciclev10012428m.g	C2H2
Ciclev10012446m	Ciclev10012016m.g	C2H2
Ciclev10012622m	Ciclev10012182m.g	C2H2
Ciclev10012624m	Ciclev10012182m.g	C2H2
Ciclev10012689m	Ciclev10012360m.g	C3H
Ciclev10012691m	Ciclev10012360m.g	C3H
Ciclev10012692m	Ciclev10012360m.g	C3H
Ciclev10012755m	Ciclev10012182m.g	C2H2
Ciclev10012759m	Ciclev10012016m.g	C2H2
Ciclev10012760m	Ciclev10012182m.g	C2H2
Ciclev10012761m	Ciclev10012016m.g	C2H2
Ciclev10012773m	Ciclev10012016m.g	C2H2
Ciclev10012843m	Ciclev10012016m.g	C2H2
Ciclev10012993m	Ciclev10012993m.g	C3H
Ciclev10013311m	Ciclev10013311m.g	C2H2
Ciclev10013650m	Ciclev10013650m.g	C2H2
Ciclev10013897m	Ciclev10013897m.g	C3H
Ciclev10014436m	Ciclev10014437m.g	C3H
Ciclev10014437m	Ciclev10014437m.g	C3H
Ciclev10014438m	Ciclev10014437m.g	C3H
Ciclev10014553m	Ciclev10014553m.g	C3H
Ciclev10015043m	Ciclev10015043m.g	C2H2
Ciclev10015215m	Ciclev10015215m.g	C3H
Ciclev10015297m	Ciclev10015598m.g	C3H
Ciclev10015300m	Ciclev10015598m.g	C3H
Ciclev10015314m	Ciclev10015314m.g	C3H
Ciclev10015315m	Ciclev10015315m.g	C2H2
Ciclev10015363m	Ciclev10015598m.g	C3H
Ciclev10015789m	Ciclev10015789m.g	C3H
Ciclev10015908m	Ciclev10015908m.g	C3H
Ciclev10016092m	Ciclev10016092m.g	C3H
Ciclev10016232m	Ciclev10016232m.g	C3H
Ciclev10016239m	Ciclev10016239m.g	C2H2
Ciclev10016397m	Ciclev10016402m.g	C2H2
Ciclev10016398m	Ciclev10016402m.g	C2H2
Ciclev10016402m	Ciclev10016402m.g	C2H2
Ciclev10016406m	Ciclev10016402m.g	C2H2
Ciclev10016409m	Ciclev10016402m.g	C2H2
Ciclev10016410m	Ciclev10016402m.g	C2H2
Ciclev10016411m	Ciclev10016402m.g	C2H2
Ciclev10016412m	Ciclev10016402m.g	C2H2
Ciclev10016414m	Ciclev10016402m.g	C2H2
Ciclev10016415m	Ciclev10016402m.g	C2H2
Ciclev10016418m	Ciclev10016402m.g	C2H2
Ciclev10016959m	Ciclev10016959m.g	LSD
Ciclev10016964m	Ciclev10016959m.g	LSD
Ciclev10017149m	Ciclev10017149m.g	LSD
Ciclev10017716m	Ciclev10017716m.g	C2H2
Ciclev10018473m	Ciclev10018473m.g	C2H2
Ciclev10019373m	Ciclev10019373m.g	C2H2
Ciclev10019959m	Ciclev10019959m.g	C2H2
Ciclev10019968m	Ciclev10019968m.g	C3H
Ciclev10019977m	Ciclev10019977m.g	C2H2
Ciclev10019979m	Ciclev10019979m.g	C3H
Ciclev10020071m	Ciclev10019979m.g	C3H
Ciclev10020125m	Ciclev10020125m.g	C2H2
Ciclev10020200m	Ciclev10019979m.g	C3H
Ciclev10020304m	Ciclev10019979m.g	C3H
Ciclev10020499m	Ciclev10020499m.g	C2H2
Ciclev10020688m	Ciclev10020688m.g	C2H2
Ciclev10020995m	Ciclev10019979m.g	C3H
Ciclev10021165m	Ciclev10021165m.g	C3H
Ciclev10021224m	Ciclev10021224m.g	C2H2
Ciclev10021952m	Ciclev10019979m.g	C3H
Ciclev10022375m	Ciclev10022375m.g	C2H2
Ciclev10023342m	Ciclev10023342m.g	C2H2
Ciclev10023420m	Ciclev10023420m.g	C2H2
Ciclev10024419m	Ciclev10024419m.g	C3H
Ciclev10025122m	Ciclev10025122m.g	C2H2
Ciclev10025390m	Ciclev10025390m.g	C2H2
Ciclev10025568m	Ciclev10025568m.g	C3H
Ciclev10026051m	Ciclev10026051m.g	C2H2
Ciclev10026234m	Ciclev10026234m.g	C2H2
Ciclev10027410m	Ciclev10027410m.g	C2H2
Ciclev10027460m	Ciclev10027460m.g	C3H
Ciclev10027883m	Ciclev10027883m.g	C3H
Ciclev10027921m	Ciclev10027883m.g	C3H
Ciclev10028292m	Ciclev10028294m.g	C2H2
Ciclev10028294m	Ciclev10028294m.g	C2H2
Ciclev10028306m	Ciclev10028294m.g	C2H2
Ciclev10028631m	Ciclev10028631m.g	C2H2
Ciclev10028757m	Ciclev10028757m.g	C2H2
Ciclev10028853m	Ciclev10028853m.g	C2H2
Ciclev10028932m	Ciclev10028932m.g	C2H2
Ciclev10029065m	Ciclev10029065m.g	C2H2
Ciclev10029077m	Ciclev10029043m.g	C3H
Ciclev10029464m	Ciclev10029464m.g	C2H2
Ciclev10029807m	Ciclev10029807m.g	C2H2
Ciclev10029984m	Ciclev10029984m.g	C2H2
Ciclev10030209m	Ciclev10030209m.g	C2H2
Ciclev10030365m	Ciclev10030365m.g	C3H
Ciclev10030491m	Ciclev10030491m.g	C2H2
Ciclev10030816m	Ciclev10030816m.g	C3H
Ciclev10030841m	Ciclev10030816m.g	C3H
Ciclev10030920m	Ciclev10030920m.g	C3H
Ciclev10031223m	Ciclev10031223m.g	C2H2
Ciclev10031666m	Ciclev10031666m.g	C3H
Ciclev10031903m	Ciclev10031903m.g	C3H
Ciclev10031962m	Ciclev10031666m.g	C3H
Ciclev10031965m	Ciclev10031666m.g	C3H
Ciclev10032056m	Ciclev10031666m.g	C3H
Ciclev10032466m	Ciclev10032466m.g	C2H2
Ciclev10032889m	Ciclev10032889m.g	C2H2
Ciclev10032899m	Ciclev10032899m.g	C2H2
Ciclev10032922m	Ciclev10032922m.g	C2H2
Ciclev10032940m	Ciclev10032940m.g	LSD
Ciclev10033007m	Ciclev10032940m.g	LSD
Ciclev10033009m	Ciclev10032940m.g	LSD
Ciclev10033380m	Ciclev10033380m.g	C2H2
Ciclev10033447m	Ciclev10033447m.g	C2H2
Ciclev10033532m	Ciclev10033532m.g	C2H2
Ciclev10033535m	Ciclev10033535m.g	C2H2
Ciclev10033838m	Ciclev10033838m.g	C2H2
Ciclev10000756m	Ciclev10000756m.g	MYB
Ciclev10001027m	Ciclev10000756m.g	MYB
Ciclev10001803m	Ciclev10001803m.g	MYB
Ciclev10001979m	Ciclev10001979m.g	MYB
Ciclev10002068m	Ciclev10002068m.g	MYB
Ciclev10002239m	Ciclev10002239m.g	MYB
Ciclev10003251m	Ciclev10003251m.g	MYB
Ciclev10003958m	Ciclev10003958m.g	MYB
Ciclev10005102m	Ciclev10005102m.g	MYB
Ciclev10005376m	Ciclev10005376m.g	MYB
Ciclev10005387m	Ciclev10005387m.g	MYB
Ciclev10005629m	Ciclev10005629m.g	MYB
Ciclev10005666m	Ciclev10005666m.g	MYB
Ciclev10006455m	Ciclev10006455m.g	MYB
Ciclev10006752m	Ciclev10006752m.g	MYB
Ciclev10006897m	Ciclev10006897m.g	MYB
Ciclev10006914m	Ciclev10006914m.g	MYB
Ciclev10007316m	Ciclev10007316m.g	MYB
Ciclev10007362m	Ciclev10007362m.g	MYB
Ciclev10007407m	Ciclev10007362m.g	MYB
Ciclev10007410m	Ciclev10007362m.g	MYB
Ciclev10008921m	Ciclev10008921m.g	MYB
Ciclev10009050m	Ciclev10009050m.g	MYB
Ciclev10009286m	Ciclev10009286m.g	MYB
Ciclev10009336m	Ciclev10009336m.g	MYB
Ciclev10009521m	Ciclev10009521m.g	MYB
Ciclev10010364m	Ciclev10010364m.g	MYB
Ciclev10010620m	Ciclev10010620m.g	MYB
Ciclev10010621m	Ciclev10010621m.g	MYB
Ciclev10011261m	Ciclev10011261m.g	MYB
Ciclev10011446m	Ciclev10011452m.g	MYB
Ciclev10011452m	Ciclev10011452m.g	MYB
Ciclev10011915m	Ciclev10011915m.g	MYB
Ciclev10011948m	Ciclev10011948m.g	MYB
Ciclev10011967m	Ciclev10011967m.g	MYB
Ciclev10012003m	Ciclev10012003m.g	MYB
Ciclev10012089m	Ciclev10012089m.g	MYB
Ciclev10012151m	Ciclev10012151m.g	MYB
Ciclev10012152m	Ciclev10012152m.g	MYB
Ciclev10012265m	Ciclev10012265m.g	MYB
Ciclev10012285m	Ciclev10012285m.g	MYB
Ciclev10013340m	Ciclev10013340m.g	MYB
Ciclev10013455m	Ciclev10013455m.g	MYB
Ciclev10013466m	Ciclev10013466m.g	MYB
Ciclev10013828m	Ciclev10013828m.g	MYB
Ciclev10014958m	Ciclev10014958m.g	MYB
Ciclev10015648m	Ciclev10015648m.g	MYB
Ciclev10015729m	Ciclev10015729m.g	MYB
Ciclev10015986m	Ciclev10015986m.g	MYB
Ciclev10016071m	Ciclev10016071m.g	MYB
Ciclev10016303m	Ciclev10016303m.g	MYB
Ciclev10016820m	Ciclev10016820m.g	MYB
Ciclev10017435m	Ciclev10017435m.g	MYB
Ciclev10017526m	Ciclev10017526m.g	MYB
Ciclev10017556m	Ciclev10017556m.g	MYB
Ciclev10017654m	Ciclev10017654m.g	MYB
Ciclev10017658m	Ciclev10017658m.g	MYB
Ciclev10017668m	Ciclev10017668m.g	MYB
Ciclev10017677m	Ciclev10017677m.g	MYB
Ciclev10017679m	Ciclev10017679m.g	MYB
Ciclev10017764m	Ciclev10017764m.g	MYB
Ciclev10018009m	Ciclev10018009m.g	MYB
Ciclev10018064m	Ciclev10018064m.g	MYB
Ciclev10018311m	Ciclev10018311m.g	MYB
Ciclev10018691m	Ciclev10018691m.g	MYB
Ciclev10019023m	Ciclev10018691m.g	MYB
Ciclev10020144m	Ciclev10020144m.g	MYB
Ciclev10020336m	Ciclev10020307m.g	MYB
Ciclev10020631m	Ciclev10020631m.g	MYB
Ciclev10020765m	Ciclev10020765m.g	MYB
Ciclev10020967m	Ciclev10020967m.g	MYB
Ciclev10021150m	Ciclev10021157m.g	MYB
Ciclev10021157m	Ciclev10021157m.g	MYB
Ciclev10021161m	Ciclev10021161m.g	MYB
Ciclev10021268m	Ciclev10021268m.g	MYB
Ciclev10021342m	Ciclev10021342m.g	MYB
Ciclev10021345m	Ciclev10021345m.g	MYB
Ciclev10021479m	Ciclev10021479m.g	MYB
Ciclev10021571m	Ciclev10021571m.g	MYB
Ciclev10021695m	Ciclev10021695m.g	MYB
Ciclev10021699m	Ciclev10021699m.g	MYB
Ciclev10021859m	Ciclev10021859m.g	MYB
Ciclev10022057m	Ciclev10022057m.g	MYB
Ciclev10022303m	Ciclev10022303m.g	MYB
Ciclev10023285m	Ciclev10023285m.g	MYB
Ciclev10023440m	Ciclev10023440m.g	MYB
Ciclev10023756m	Ciclev10023756m.g	MYB
Ciclev10023930m	Ciclev10023930m.g	MYB
Ciclev10024338m	Ciclev10024338m.g	MYB
Ciclev10024427m	Ciclev10024427m.g	MYB
Ciclev10026023m	Ciclev10026023m.g	MYB
Ciclev10026107m	Ciclev10026107m.g	MYB
Ciclev10026112m	Ciclev10026112m.g	MYB
Ciclev10026498m	Ciclev10026498m.g	MYB
Ciclev10027178m	Ciclev10027178m.g	MYB
Ciclev10027201m	Ciclev10027201m.g	MYB
Ciclev10027480m	Ciclev10027480m.g	MYB
Ciclev10028398m	Ciclev10028398m.g	MYB
Ciclev10028804m	Ciclev10028804m.g	MYB
Ciclev10028908m	Ciclev10028908m.g	MYB
Ciclev10028910m	Ciclev10028910m.g	MYB
Ciclev10029124m	Ciclev10029124m.g	MYB
Ciclev10029205m	Ciclev10029205m.g	MYB
Ciclev10030254m	Ciclev10030254m.g	MYB
Ciclev10030482m	Ciclev10030482m.g	MYB
Ciclev10030483m	Ciclev10030482m.g	MYB
Ciclev10031405m	Ciclev10031405m.g	MYB
Ciclev10031463m	Ciclev10031463m.g	MYB
Ciclev10031544m	Ciclev10031405m.g	MYB
Ciclev10031944m	Ciclev10031944m.g	MYB
Ciclev10031946m	Ciclev10031946m.g	MYB
Ciclev10032258m	Ciclev10032259m.g	MYB
Ciclev10032259m	Ciclev10032259m.g	MYB
Ciclev10032317m	Ciclev10032317m.g	MYB
Ciclev10032713m	Ciclev10032713m.g	MYB
Ciclev10033327m	Ciclev10033327m.g	MYB
Ciclev10033941m	Ciclev10033941m.g	MYB
Ciclev10000065m	Ciclev10000065m.g	MYB_related
Ciclev10000068m	Ciclev10000065m.g	MYB_related
Ciclev10000071m	Ciclev10000065m.g	MYB_related
Ciclev10000074m	Ciclev10000065m.g	MYB_related
Ciclev10000075m	Ciclev10000065m.g	MYB_related
Ciclev10000076m	Ciclev10000065m.g	MYB_related
Ciclev10000622m	Ciclev10000622m.g	MYB_related
Ciclev10003620m	Ciclev10003620m.g	MYB_related
Ciclev10003726m	Ciclev10003726m.g	MYB_related
Ciclev10004186m	Ciclev10004186m.g	MYB_related
Ciclev10004209m	Ciclev10004186m.g	MYB_related
Ciclev10004349m	Ciclev10004349m.g	MYB_related
Ciclev10004350m	Ciclev10004186m.g	MYB_related
Ciclev10005411m	Ciclev10005411m.g	MYB_related
Ciclev10005509m	Ciclev10005411m.g	MYB_related
Ciclev10006315m	Ciclev10006315m.g	MYB_related
Ciclev10006374m	Ciclev10006165m.g	MYB_related
Ciclev10006469m	Ciclev10006469m.g	MYB_related
Ciclev10006714m	Ciclev10006714m.g	MYB_related
Ciclev10006771m	Ciclev10006771m.g	MYB_related
Ciclev10009011m	Ciclev10009011m.g	MYB_related
Ciclev10009128m	Ciclev10009128m.g	MYB_related
Ciclev10009169m	Ciclev10009173m.g	MYB_related
Ciclev10009173m	Ciclev10009173m.g	MYB_related
Ciclev10009700m	Ciclev10009700m.g	MYB_related
Ciclev10011099m	Ciclev10011099m.g	MYB_related
Ciclev10011100m	Ciclev10011099m.g	MYB_related
Ciclev10011106m	Ciclev10011099m.g	MYB_related
Ciclev10011426m	Ciclev10011099m.g	MYB_related
Ciclev10011428m	Ciclev10011099m.g	MYB_related
Ciclev10011554m	Ciclev10011554m.g	MYB_related
Ciclev10011603m	Ciclev10011603m.g	MYB_related
Ciclev10011604m	Ciclev10011603m.g	MYB_related
Ciclev10011783m	Ciclev10011783m.g	MYB_related
Ciclev10011897m	Ciclev10011783m.g	MYB_related
Ciclev10012236m	Ciclev10011603m.g	MYB_related
Ciclev10012263m	Ciclev10012263m.g	MYB_related
Ciclev10012316m	Ciclev10012263m.g	MYB_related
Ciclev10012377m	Ciclev10012263m.g	MYB_related
Ciclev10013312m	Ciclev10013312m.g	MYB_related
Ciclev10013323m	Ciclev10013323m.g	MYB_related
Ciclev10014485m	Ciclev10014485m.g	MYB_related
Ciclev10014556m	Ciclev10014556m.g	MYB_related
Ciclev10015122m	Ciclev10015122m.g	MYB_related
Ciclev10015176m	Ciclev10014921m.g	MYB_related
Ciclev10015177m	Ciclev10014921m.g	MYB_related
Ciclev10015179m	Ciclev10014921m.g	MYB_related
Ciclev10015238m	Ciclev10015122m.g	MYB_related
Ciclev10017004m	Ciclev10016820m.g	MYB_related
Ciclev10017220m	Ciclev10017220m.g	MYB_related
Ciclev10018963m	Ciclev10018964m.g	MYB_related
Ciclev10018964m	Ciclev10018964m.g	MYB_related
Ciclev10018966m	Ciclev10018964m.g	MYB_related
Ciclev10018968m	Ciclev10018964m.g	MYB_related
Ciclev10018969m	Ciclev10018964m.g	MYB_related
Ciclev10020130m	Ciclev10020130m.g	MYB_related
Ciclev10020135m	Ciclev10020130m.g	MYB_related
Ciclev10020307m	Ciclev10020307m.g	MYB_related
Ciclev10020939m	Ciclev10020939m.g	MYB_related
Ciclev10021067m	Ciclev10021067m.g	MYB_related
Ciclev10021068m	Ciclev10021067m.g	MYB_related
Ciclev10021202m	Ciclev10020939m.g	MYB_related
Ciclev10021454m	Ciclev10021454m.g	MYB_related
Ciclev10021698m	Ciclev10020967m.g	MYB_related
Ciclev10022991m	Ciclev10022991m.g	MYB_related
Ciclev10023255m	Ciclev10023255m.g	MYB_related
Ciclev10023405m	Ciclev10023405m.g	MYB_related
Ciclev10023519m	Ciclev10023519m.g	MYB_related
Ciclev10024111m	Ciclev10024111m.g	MYB_related
Ciclev10024439m	Ciclev10024439m.g	MYB_related
Ciclev10025094m	Ciclev10025094m.g	MYB_related
Ciclev10025123m	Ciclev10025094m.g	MYB_related
Ciclev10025203m	Ciclev10025094m.g	MYB_related
Ciclev10025950m	Ciclev10025950m.g	MYB_related
Ciclev10026089m	Ciclev10026089m.g	MYB_related
Ciclev10026245m	Ciclev10026245m.g	MYB_related
Ciclev10026262m	Ciclev10026245m.g	MYB_related
Ciclev10026578m	Ciclev10026578m.g	MYB_related
Ciclev10026848m	Ciclev10026848m.g	MYB_related
Ciclev10026862m	Ciclev10026862m.g	MYB_related
Ciclev10027194m	Ciclev10027194m.g	MYB_related
Ciclev10027900m	Ciclev10027900m.g	MYB_related
Ciclev10027902m	Ciclev10027900m.g	MYB_related
Ciclev10027906m	Ciclev10027900m.g	MYB_related
Ciclev10027925m	Ciclev10027900m.g	MYB_related
Ciclev10027927m	Ciclev10027927m.g	MYB_related
Ciclev10027928m	Ciclev10027927m.g	MYB_related
Ciclev10027933m	Ciclev10027927m.g	MYB_related
Ciclev10027968m	Ciclev10027927m.g	MYB_related
Ciclev10028601m	Ciclev10028601m.g	MYB_related
Ciclev10028926m	Ciclev10028926m.g	MYB_related
Ciclev10029019m	Ciclev10029019m.g	MYB_related
Ciclev10029108m	Ciclev10029019m.g	MYB_related
Ciclev10029663m	Ciclev10029663m.g	MYB_related
Ciclev10029669m	Ciclev10029669m.g	MYB_related
Ciclev10029690m	Ciclev10029663m.g	MYB_related
Ciclev10030000m	Ciclev10030000m.g	MYB_related
Ciclev10030284m	Ciclev10030284m.g	MYB_related
Ciclev10030461m	Ciclev10030461m.g	MYB_related
Ciclev10032127m	Ciclev10032127m.g	MYB_related
Ciclev10032167m	Ciclev10032167m.g	MYB_related
Ciclev10032188m	Ciclev10032167m.g	MYB_related
Ciclev10032248m	Ciclev10032167m.g	MYB_related
Ciclev10032309m	Ciclev10032309m.g	MYB_related
Ciclev10033460m	Ciclev10033460m.g	MYB_related
Ciclev10033813m	Ciclev10033813m.g	MYB_related
