TF_ID	Gene_ID	Family
orange1.1g020157m	orange1.1g020124m.g	G2-like
orange1.1g020175m	orange1.1g020124m.g	G2-like
orange1.1g020267m	orange1.1g020124m.g	G2-like
orange1.1g020293m	orange1.1g015403m.g	G2-like
orange1.1g020303m	orange1.1g020303m.g	G2-like
orange1.1g020348m	orange1.1g020124m.g	G2-like
orange1.1g020403m	orange1.1g013528m.g	G2-like
orange1.1g020415m	orange1.1g013528m.g	G2-like
orange1.1g020604m	orange1.1g013552m.g	G2-like
orange1.1g020651m	orange1.1g011805m.g	G2-like
orange1.1g020690m	orange1.1g020690m.g	G2-like
orange1.1g020722m	orange1.1g013528m.g	G2-like
orange1.1g021179m	orange1.1g014753m.g	G2-like
orange1.1g021256m	orange1.1g017978m.g	G2-like
orange1.1g021481m	orange1.1g021481m.g	G2-like
orange1.1g021647m	orange1.1g017978m.g	G2-like
orange1.1g021872m	orange1.1g021481m.g	G2-like
orange1.1g022072m	orange1.1g022072m.g	G2-like
orange1.1g022117m	orange1.1g022072m.g	G2-like
orange1.1g022954m	orange1.1g022072m.g	G2-like
orange1.1g023210m	orange1.1g023210m.g	G2-like
orange1.1g023248m	orange1.1g023210m.g	G2-like
orange1.1g023389m	orange1.1g023210m.g	G2-like
orange1.1g023406m	orange1.1g023210m.g	G2-like
orange1.1g025728m	orange1.1g025728m.g	G2-like
orange1.1g025958m	orange1.1g018583m.g	G2-like
orange1.1g026259m	orange1.1g021481m.g	G2-like
orange1.1g026447m	orange1.1g022072m.g	G2-like
orange1.1g026650m	orange1.1g021481m.g	G2-like
orange1.1g026842m	orange1.1g013528m.g	G2-like
orange1.1g027400m	orange1.1g022072m.g	G2-like
orange1.1g029903m	orange1.1g029903m.g	G2-like
orange1.1g035517m	orange1.1g035517m.g	G2-like
orange1.1g035950m	orange1.1g035950m.g	G2-like
orange1.1g038008m	orange1.1g038008m.g	G2-like
orange1.1g038268m	orange1.1g038268m.g	G2-like
orange1.1g038544m	orange1.1g038544m.g	G2-like
orange1.1g041956m	orange1.1g041956m.g	G2-like
orange1.1g041972m	orange1.1g041972m.g	G2-like
orange1.1g043383m	orange1.1g043383m.g	G2-like
orange1.1g044722m	orange1.1g044722m.g	G2-like
orange1.1g045919m	orange1.1g045919m.g	G2-like
orange1.1g047187m	orange1.1g047187m.g	G2-like
orange1.1g048452m	orange1.1g048452m.g	G2-like
orange1.1g024093m	orange1.1g024093m.g	MIKC_MADS
orange1.1g024640m	orange1.1g024640m.g	MIKC_MADS
orange1.1g025240m	orange1.1g025240m.g	MIKC_MADS
orange1.1g026043m	orange1.1g026043m.g	MIKC_MADS
orange1.1g026143m	orange1.1g026143m.g	MIKC_MADS
orange1.1g027190m	orange1.1g027190m.g	MIKC_MADS
orange1.1g027470m	orange1.1g027470m.g	MIKC_MADS
orange1.1g027656m	orange1.1g027691m.g	MIKC_MADS
orange1.1g027658m	orange1.1g027691m.g	MIKC_MADS
orange1.1g027667m	orange1.1g027691m.g	MIKC_MADS
orange1.1g027684m	orange1.1g027691m.g	MIKC_MADS
orange1.1g027691m	orange1.1g027691m.g	MIKC_MADS
orange1.1g028296m	orange1.1g024093m.g	MIKC_MADS
orange1.1g028363m	orange1.1g028363m.g	MIKC_MADS
orange1.1g028641m	orange1.1g027691m.g	MIKC_MADS
orange1.1g028858m	orange1.1g028363m.g	MIKC_MADS
orange1.1g028864m	orange1.1g028363m.g	MIKC_MADS
orange1.1g028889m	orange1.1g028363m.g	MIKC_MADS
orange1.1g028911m	orange1.1g028363m.g	MIKC_MADS
orange1.1g028923m	orange1.1g028363m.g	MIKC_MADS
orange1.1g028961m	orange1.1g028961m.g	MIKC_MADS
orange1.1g030090m	orange1.1g027190m.g	MIKC_MADS
orange1.1g030748m	orange1.1g027691m.g	MIKC_MADS
orange1.1g030981m	orange1.1g028363m.g	MIKC_MADS
orange1.1g031002m	orange1.1g027691m.g	MIKC_MADS
orange1.1g031283m	orange1.1g024093m.g	MIKC_MADS
orange1.1g031392m	orange1.1g028363m.g	MIKC_MADS
orange1.1g036452m	orange1.1g036452m.g	MIKC_MADS
orange1.1g036652m	orange1.1g036652m.g	MIKC_MADS
orange1.1g037149m	orange1.1g037149m.g	MIKC_MADS
orange1.1g039560m	orange1.1g039560m.g	MIKC_MADS
orange1.1g039982m	orange1.1g039982m.g	MIKC_MADS
orange1.1g040046m	orange1.1g040046m.g	MIKC_MADS
orange1.1g040075m	orange1.1g040075m.g	MIKC_MADS
orange1.1g040096m	orange1.1g040096m.g	MIKC_MADS
orange1.1g042044m	orange1.1g042044m.g	MIKC_MADS
orange1.1g046479m	orange1.1g046479m.g	MIKC_MADS
orange1.1g046530m	orange1.1g046530m.g	MIKC_MADS
orange1.1g017511m	orange1.1g017511m.g	M-type_MADS
orange1.1g017948m	orange1.1g017511m.g	M-type_MADS
orange1.1g018115m	orange1.1g017511m.g	M-type_MADS
orange1.1g018135m	orange1.1g017511m.g	M-type_MADS
orange1.1g018780m	orange1.1g018825m.g	M-type_MADS
orange1.1g018825m	orange1.1g018825m.g	M-type_MADS
orange1.1g024884m	orange1.1g024884m.g	M-type_MADS
orange1.1g024893m	orange1.1g024893m.g	M-type_MADS
orange1.1g027395m	orange1.1g027395m.g	M-type_MADS
orange1.1g029592m	orange1.1g029592m.g	M-type_MADS
orange1.1g032052m	orange1.1g032052m.g	M-type_MADS
orange1.1g033826m	orange1.1g033826m.g	M-type_MADS
orange1.1g034367m	orange1.1g034384m.g	M-type_MADS
orange1.1g034384m	orange1.1g034384m.g	M-type_MADS
orange1.1g034390m	orange1.1g034384m.g	M-type_MADS
orange1.1g035470m	orange1.1g035470m.g	M-type_MADS
orange1.1g036058m	orange1.1g036058m.g	M-type_MADS
orange1.1g036705m	orange1.1g036705m.g	M-type_MADS
orange1.1g037016m	orange1.1g037016m.g	M-type_MADS
orange1.1g037442m	orange1.1g037442m.g	M-type_MADS
orange1.1g038327m	orange1.1g038327m.g	M-type_MADS
orange1.1g038783m	orange1.1g038783m.g	M-type_MADS
orange1.1g038848m	orange1.1g038848m.g	M-type_MADS
orange1.1g039494m	orange1.1g039494m.g	M-type_MADS
orange1.1g039654m	orange1.1g039654m.g	M-type_MADS
orange1.1g040485m	orange1.1g040485m.g	M-type_MADS
orange1.1g040635m	orange1.1g040635m.g	M-type_MADS
orange1.1g040642m	orange1.1g040642m.g	M-type_MADS
orange1.1g040948m	orange1.1g040948m.g	M-type_MADS
orange1.1g040972m	orange1.1g040972m.g	M-type_MADS
orange1.1g041581m	orange1.1g041581m.g	M-type_MADS
orange1.1g042235m	orange1.1g042235m.g	M-type_MADS
orange1.1g042412m	orange1.1g042412m.g	M-type_MADS
orange1.1g042438m	orange1.1g042438m.g	M-type_MADS
orange1.1g043113m	orange1.1g043113m.g	M-type_MADS
orange1.1g043963m	orange1.1g043963m.g	M-type_MADS
orange1.1g044532m	orange1.1g044532m.g	M-type_MADS
orange1.1g044792m	orange1.1g044792m.g	M-type_MADS
orange1.1g045249m	orange1.1g045249m.g	M-type_MADS
orange1.1g045481m	orange1.1g045481m.g	M-type_MADS
orange1.1g047467m	orange1.1g047467m.g	M-type_MADS
orange1.1g048296m	orange1.1g048296m.g	M-type_MADS
orange1.1g048697m	orange1.1g048697m.g	M-type_MADS
orange1.1g007514m	orange1.1g007514m.g	GRF
orange1.1g009918m	orange1.1g009918m.g	GRF
orange1.1g010979m	orange1.1g010979m.g	GRF
orange1.1g014868m	orange1.1g009918m.g	GRF
orange1.1g017384m	orange1.1g010979m.g	GRF
orange1.1g018208m	orange1.1g018208m.g	GRF
orange1.1g018498m	orange1.1g018208m.g	GRF
orange1.1g020051m	orange1.1g020051m.g	GRF
orange1.1g023105m	orange1.1g023105m.g	GRF
orange1.1g028751m	orange1.1g028751m.g	GRF
orange1.1g047108m	orange1.1g047108m.g	GRF
orange1.1g000279m	orange1.1g000279m.g	HB-other
orange1.1g000281m	orange1.1g000279m.g	HB-other
orange1.1g000285m	orange1.1g000279m.g	HB-other
orange1.1g000448m	orange1.1g000279m.g	HB-other
orange1.1g001086m	orange1.1g001088m.g	HB-other
orange1.1g001088m	orange1.1g001088m.g	HB-other
orange1.1g001425m	orange1.1g001425m.g	HB-other
orange1.1g004454m	orange1.1g004454m.g	HB-other
orange1.1g010311m	orange1.1g010311m.g	HB-other
orange1.1g016887m	orange1.1g016887m.g	HB-other
orange1.1g017093m	orange1.1g016887m.g	HB-other
orange1.1g018176m	orange1.1g016887m.g	HB-other
orange1.1g024359m	orange1.1g016887m.g	HB-other
orange1.1g024859m	orange1.1g016887m.g	HB-other
orange1.1g040593m	orange1.1g040593m.g	HB-other
orange1.1g039144m	orange1.1g039144m.g	WOX
orange1.1g027928m	orange1.1g027928m.g	WOX
orange1.1g046813m	orange1.1g046813m.g	WOX
orange1.1g043602m	orange1.1g043602m.g	WOX
orange1.1g036802m	orange1.1g036802m.g	WOX
orange1.1g036145m	orange1.1g036145m.g	WOX
orange1.1g035594m	orange1.1g035594m.g	WOX
orange1.1g046372m	orange1.1g046372m.g	WOX
orange1.1g047211m	orange1.1g047211m.g	WOX
orange1.1g023479m	orange1.1g022516m.g	WOX
orange1.1g022944m	orange1.1g022516m.g	WOX
orange1.1g022926m	orange1.1g022516m.g	WOX
orange1.1g022558m	orange1.1g022516m.g	WOX
orange1.1g022516m	orange1.1g022516m.g	WOX
orange1.1g031304m	orange1.1g026809m.g	WOX
orange1.1g027250m	orange1.1g026809m.g	WOX
orange1.1g027068m	orange1.1g026809m.g	WOX
orange1.1g026809m	orange1.1g026809m.g	WOX
orange1.1g028506m	orange1.1g026809m.g	WOX
orange1.1g038021m	orange1.1g038021m.g	TALE
orange1.1g005500m	orange1.1g005514m.g	TALE
orange1.1g005503m	orange1.1g005514m.g	TALE
orange1.1g005514m	orange1.1g005514m.g	TALE
orange1.1g005518m	orange1.1g005514m.g	TALE
orange1.1g003323m	orange1.1g003323m.g	TALE
orange1.1g005890m	orange1.1g005901m.g	TALE
orange1.1g005899m	orange1.1g005901m.g	TALE
orange1.1g005901m	orange1.1g005901m.g	TALE
orange1.1g006682m	orange1.1g005058m.g	TALE
orange1.1g006699m	orange1.1g005058m.g	TALE
orange1.1g006230m	orange1.1g005058m.g	TALE
orange1.1g006237m	orange1.1g005058m.g	TALE
orange1.1g006239m	orange1.1g005058m.g	TALE
orange1.1g005052m	orange1.1g005058m.g	TALE
orange1.1g005058m	orange1.1g005058m.g	TALE
orange1.1g005863m	orange1.1g005863m.g	TALE
orange1.1g006550m	orange1.1g006550m.g	TALE
orange1.1g012938m	orange1.1g012938m.g	TALE
orange1.1g048159m	orange1.1g048159m.g	TALE
orange1.1g007660m	orange1.1g007660m.g	TALE
orange1.1g040555m	orange1.1g040555m.g	TALE
orange1.1g023291m	orange1.1g023291m.g	HD-ZIP
orange1.1g019599m	orange1.1g019570m.g	HD-ZIP
orange1.1g019637m	orange1.1g019570m.g	HD-ZIP
orange1.1g019641m	orange1.1g019570m.g	HD-ZIP
orange1.1g019540m	orange1.1g019570m.g	HD-ZIP
orange1.1g019577m	orange1.1g019570m.g	HD-ZIP
orange1.1g019570m	orange1.1g019570m.g	HD-ZIP
orange1.1g022702m	orange1.1g022702m.g	HD-ZIP
orange1.1g022729m	orange1.1g022702m.g	HD-ZIP
orange1.1g021250m	orange1.1g019570m.g	HD-ZIP
orange1.1g021367m	orange1.1g019570m.g	HD-ZIP
orange1.1g021194m	orange1.1g019570m.g	HD-ZIP
orange1.1g041877m	orange1.1g041877m.g	HD-ZIP
orange1.1g019954m	orange1.1g019954m.g	HD-ZIP
orange1.1g023725m	orange1.1g019954m.g	HD-ZIP
orange1.1g019530m	orange1.1g019530m.g	HD-ZIP
orange1.1g022950m	orange1.1g019954m.g	HD-ZIP
orange1.1g022964m	orange1.1g019954m.g	HD-ZIP
orange1.1g022713m	orange1.1g022713m.g	HD-ZIP
orange1.1g023113m	orange1.1g023113m.g	HD-ZIP
orange1.1g025268m	orange1.1g024675m.g	HD-ZIP
orange1.1g015772m	orange1.1g015772m.g	HD-ZIP
orange1.1g024675m	orange1.1g024675m.g	HD-ZIP
orange1.1g029338m	orange1.1g029280m.g	HD-ZIP
orange1.1g029280m	orange1.1g029280m.g	HD-ZIP
orange1.1g026325m	orange1.1g026325m.g	HD-ZIP
orange1.1g028655m	orange1.1g028655m.g	HD-ZIP
orange1.1g025886m	orange1.1g025886m.g	HD-ZIP
orange1.1g024915m	orange1.1g024915m.g	HD-ZIP
orange1.1g040769m	orange1.1g040769m.g	HD-ZIP
orange1.1g026974m	orange1.1g026974m.g	HD-ZIP
orange1.1g042627m	orange1.1g042627m.g	HD-ZIP
orange1.1g027468m	orange1.1g027468m.g	HD-ZIP
orange1.1g035661m	orange1.1g035661m.g	HD-ZIP
orange1.1g029009m	orange1.1g022713m.g	HD-ZIP
orange1.1g028526m	orange1.1g022713m.g	HD-ZIP
orange1.1g029106m	orange1.1g022713m.g	HD-ZIP
orange1.1g047986m	orange1.1g047986m.g	HD-ZIP
orange1.1g024428m	orange1.1g024428m.g	TALE
orange1.1g029411m	orange1.1g029411m.g	TALE
orange1.1g045160m	orange1.1g045160m.g	TALE
orange1.1g019947m	orange1.1g019151m.g	TALE
orange1.1g019955m	orange1.1g019151m.g	TALE
orange1.1g019762m	orange1.1g019151m.g	TALE
orange1.1g019231m	orange1.1g019151m.g	TALE
orange1.1g019170m	orange1.1g019151m.g	TALE
orange1.1g019151m	orange1.1g019151m.g	TALE
orange1.1g013509m	orange1.1g013045m.g	TALE
orange1.1g014533m	orange1.1g013045m.g	TALE
orange1.1g013698m	orange1.1g013045m.g	TALE
orange1.1g013088m	orange1.1g013045m.g	TALE
orange1.1g013045m	orange1.1g013045m.g	TALE
orange1.1g038569m	orange1.1g038569m.g	TALE
orange1.1g022056m	orange1.1g022056m.g	TALE
orange1.1g004331m	orange1.1g004294m.g	HD-ZIP
orange1.1g004332m	orange1.1g004294m.g	HD-ZIP
orange1.1g004337m	orange1.1g004294m.g	HD-ZIP
orange1.1g004338m	orange1.1g004294m.g	HD-ZIP
orange1.1g004294m	orange1.1g004294m.g	HD-ZIP
orange1.1g004271m	orange1.1g004271m.g	HD-ZIP
orange1.1g005143m	orange1.1g002869m.g	HD-ZIP
orange1.1g005018m	orange1.1g002869m.g	HD-ZIP
orange1.1g003261m	orange1.1g002869m.g	HD-ZIP
orange1.1g003251m	orange1.1g002869m.g	HD-ZIP
orange1.1g004026m	orange1.1g002869m.g	HD-ZIP
orange1.1g007770m	orange1.1g002869m.g	HD-ZIP
orange1.1g003219m	orange1.1g002869m.g	HD-ZIP
orange1.1g004776m	orange1.1g003071m.g	HD-ZIP
orange1.1g003071m	orange1.1g003071m.g	HD-ZIP
orange1.1g002869m	orange1.1g002869m.g	HD-ZIP
orange1.1g045292m	orange1.1g045292m.g	HD-ZIP
orange1.1g003954m	orange1.1g003954m.g	HD-ZIP
orange1.1g005853m	orange1.1g003954m.g	HD-ZIP
orange1.1g003069m	orange1.1g003069m.g	HD-ZIP
orange1.1g003075m	orange1.1g003069m.g	HD-ZIP
orange1.1g004544m	orange1.1g003250m.g	HD-ZIP
orange1.1g003250m	orange1.1g003250m.g	HD-ZIP
orange1.1g009692m	orange1.1g002869m.g	HD-ZIP
orange1.1g048771m	orange1.1g048771m.g	HD-ZIP
orange1.1g046202m	orange1.1g046202m.g	HD-ZIP
orange1.1g001512m	orange1.1g001512m.g	HB-PHD
orange1.1g008193m	orange1.1g006754m.g	HB-PHD
orange1.1g006754m	orange1.1g006754m.g	HB-PHD
orange1.1g006832m	orange1.1g006754m.g	HB-PHD
orange1.1g006856m	orange1.1g006754m.g	HB-PHD
orange1.1g000392m	orange1.1g000392m.g	C2H2
orange1.1g001000m	orange1.1g001000m.g	C2H2
orange1.1g001121m	orange1.1g000392m.g	C2H2
orange1.1g001158m	orange1.1g000392m.g	C2H2
orange1.1g001193m	orange1.1g000392m.g	C2H2
orange1.1g001904m	orange1.1g001000m.g	C2H2
orange1.1g002804m	orange1.1g002805m.g	C3H
orange1.1g002805m	orange1.1g002805m.g	C3H
orange1.1g003507m	orange1.1g003507m.g	C3H
orange1.1g004266m	orange1.1g004266m.g	C3H
orange1.1g004887m	orange1.1g004266m.g	C3H
orange1.1g004911m	orange1.1g004911m.g	C3H
orange1.1g005175m	orange1.1g004911m.g	C3H
orange1.1g005264m	orange1.1g005270m.g	C3H
orange1.1g005270m	orange1.1g005270m.g	C3H
orange1.1g006236m	orange1.1g006236m.g	C3H
orange1.1g006487m	orange1.1g006491m.g	C2H2
orange1.1g006491m	orange1.1g006491m.g	C2H2
orange1.1g006851m	orange1.1g006873m.g	C3H
orange1.1g006873m	orange1.1g006873m.g	C3H
orange1.1g006944m	orange1.1g006944m.g	C3H
orange1.1g006947m	orange1.1g006944m.g	C3H
orange1.1g007551m	orange1.1g007551m.g	C2H2
orange1.1g007898m	orange1.1g007898m.g	C2H2
orange1.1g008017m	orange1.1g008017m.g	C2H2
orange1.1g008103m	orange1.1g006491m.g	C2H2
orange1.1g008724m	orange1.1g008017m.g	C2H2
orange1.1g009239m	orange1.1g009239m.g	C3H
orange1.1g009831m	orange1.1g009831m.g	C2H2
orange1.1g009836m	orange1.1g007551m.g	C2H2
orange1.1g010389m	orange1.1g010389m.g	C2H2
orange1.1g010444m	orange1.1g010444m.g	C2H2
orange1.1g010863m	orange1.1g007898m.g	C2H2
orange1.1g011146m	orange1.1g011146m.g	C2H2
orange1.1g011313m	orange1.1g007551m.g	C2H2
orange1.1g011334m	orange1.1g011334m.g	C2H2
orange1.1g011776m	orange1.1g011776m.g	C3H
orange1.1g011807m	orange1.1g011807m.g	C2H2
orange1.1g011853m	orange1.1g011853m.g	C3H
orange1.1g012364m	orange1.1g009831m.g	C2H2
orange1.1g013033m	orange1.1g013033m.g	C3H
orange1.1g013881m	orange1.1g013881m.g	C3H
orange1.1g014041m	orange1.1g011146m.g	C2H2
orange1.1g014111m	orange1.1g014111m.g	C2H2
orange1.1g014184m	orange1.1g014184m.g	C2H2
orange1.1g014215m	orange1.1g014215m.g	C3H
orange1.1g014805m	orange1.1g013033m.g	C3H
orange1.1g014830m	orange1.1g014872m.g	C2H2
orange1.1g014855m	orange1.1g008017m.g	C2H2
orange1.1g014872m	orange1.1g014872m.g	C2H2
orange1.1g014918m	orange1.1g013033m.g	C3H
orange1.1g015261m	orange1.1g015261m.g	C2H2
orange1.1g015670m	orange1.1g011853m.g	C3H
orange1.1g015861m	orange1.1g015861m.g	C3H
orange1.1g016134m	orange1.1g016134m.g	C3H
orange1.1g016224m	orange1.1g013881m.g	C3H
orange1.1g016352m	orange1.1g016352m.g	C2H2
orange1.1g016443m	orange1.1g015261m.g	C2H2
orange1.1g016862m	orange1.1g016862m.g	C3H
orange1.1g017879m	orange1.1g011853m.g	C3H
orange1.1g017965m	orange1.1g017965m.g	C3H
orange1.1g018223m	orange1.1g018223m.g	C3H
orange1.1g018703m	orange1.1g015861m.g	C3H
orange1.1g018772m	orange1.1g015861m.g	C3H
orange1.1g018801m	orange1.1g015861m.g	C3H
orange1.1g018874m	orange1.1g018874m.g	C3H
orange1.1g019587m	orange1.1g019587m.g	C2H2
orange1.1g019627m	orange1.1g019627m.g	C3H
orange1.1g020075m	orange1.1g020075m.g	C2H2
orange1.1g020332m	orange1.1g015261m.g	C2H2
orange1.1g020338m	orange1.1g020338m.g	C3H
orange1.1g020671m	orange1.1g020671m.g	C3H
orange1.1g020994m	orange1.1g013033m.g	C3H
orange1.1g021063m	orange1.1g021063m.g	C2H2
orange1.1g021090m	orange1.1g021090m.g	C2H2
orange1.1g021344m	orange1.1g019950m.g	C2H2
orange1.1g021556m	orange1.1g021556m.g	C2H2
orange1.1g021744m	orange1.1g013881m.g	C3H
orange1.1g021975m	orange1.1g019950m.g	C2H2
orange1.1g022221m	orange1.1g022221m.g	C3H
orange1.1g022289m	orange1.1g022289m.g	C3H
orange1.1g022395m	orange1.1g022395m.g	C2H2
orange1.1g022880m	orange1.1g022880m.g	C3H
orange1.1g022898m	orange1.1g022880m.g	C3H
orange1.1g022928m	orange1.1g022880m.g	C3H
orange1.1g023000m	orange1.1g023000m.g	C2H2
orange1.1g023002m	orange1.1g020671m.g	C3H
orange1.1g023176m	orange1.1g015861m.g	C3H
orange1.1g023347m	orange1.1g023366m.g	C2H2
orange1.1g023366m	orange1.1g023366m.g	C2H2
orange1.1g024271m	orange1.1g018874m.g	C3H
orange1.1g024288m	orange1.1g019627m.g	C3H
orange1.1g024499m	orange1.1g024499m.g	C2H2
orange1.1g024601m	orange1.1g024141m.g	C3H
orange1.1g024602m	orange1.1g024602m.g	C2H2
orange1.1g024763m	orange1.1g024763m.g	C2H2
orange1.1g026083m	orange1.1g024141m.g	C3H
orange1.1g026210m	orange1.1g026210m.g	C2H2
orange1.1g026267m	orange1.1g026210m.g	C2H2
orange1.1g026761m	orange1.1g015261m.g	C2H2
orange1.1g026836m	orange1.1g022420m.g	C3H
orange1.1g026840m	orange1.1g026840m.g	C3H
orange1.1g026846m	orange1.1g026846m.g	C2H2
orange1.1g026941m	orange1.1g026941m.g	LSD
orange1.1g027188m	orange1.1g022221m.g	C3H
orange1.1g027432m	orange1.1g022880m.g	C3H
orange1.1g027549m	orange1.1g027549m.g	C2H2
orange1.1g027872m	orange1.1g026846m.g	C2H2
orange1.1g027939m	orange1.1g024141m.g	C3H
orange1.1g028223m	orange1.1g028223m.g	C2H2
orange1.1g028666m	orange1.1g024416m.g	C2H2
orange1.1g028678m	orange1.1g024416m.g	C2H2
orange1.1g028680m	orange1.1g024416m.g	C2H2
orange1.1g029424m	orange1.1g029424m.g	C2H2
orange1.1g030923m	orange1.1g022420m.g	C3H
orange1.1g030937m	orange1.1g022420m.g	C3H
orange1.1g031144m	orange1.1g031144m.g	C3H
orange1.1g031295m	orange1.1g031144m.g	C3H
orange1.1g031430m	orange1.1g031430m.g	C2H2
orange1.1g031472m	orange1.1g031430m.g	C2H2
orange1.1g031497m	orange1.1g031497m.g	C2H2
orange1.1g031966m	orange1.1g031966m.g	C2H2
orange1.1g032221m	orange1.1g032227m.g	LSD
orange1.1g032227m	orange1.1g032227m.g	LSD
orange1.1g032362m	orange1.1g032227m.g	LSD
orange1.1g032369m	orange1.1g032227m.g	LSD
orange1.1g033096m	orange1.1g033096m.g	LSD
orange1.1g033320m	orange1.1g033320m.g	C3H
orange1.1g033478m	orange1.1g033096m.g	LSD
orange1.1g033496m	orange1.1g032227m.g	LSD
orange1.1g034324m	orange1.1g032227m.g	LSD
orange1.1g036437m	orange1.1g036437m.g	C3H
orange1.1g036604m	orange1.1g036604m.g	C2H2
orange1.1g037179m	orange1.1g037179m.g	C2H2
orange1.1g037234m	orange1.1g037234m.g	C2H2
orange1.1g037433m	orange1.1g037433m.g	C2H2
orange1.1g037502m	orange1.1g037502m.g	C2H2
orange1.1g038614m	orange1.1g038614m.g	C2H2
orange1.1g038669m	orange1.1g038669m.g	C2H2
orange1.1g038715m	orange1.1g038715m.g	C2H2
orange1.1g038961m	orange1.1g038961m.g	C2H2
orange1.1g039095m	orange1.1g039095m.g	C2H2
orange1.1g039549m	orange1.1g039549m.g	C2H2
orange1.1g039602m	orange1.1g039602m.g	C3H
orange1.1g039961m	orange1.1g039961m.g	C2H2
orange1.1g040287m	orange1.1g040287m.g	C2H2
orange1.1g040794m	orange1.1g040794m.g	C2H2
orange1.1g040937m	orange1.1g040937m.g	C3H
orange1.1g041304m	orange1.1g041304m.g	C2H2
orange1.1g041414m	orange1.1g041414m.g	C2H2
orange1.1g041494m	orange1.1g041494m.g	C3H
orange1.1g041528m	orange1.1g041528m.g	C2H2
orange1.1g041626m	orange1.1g041626m.g	C2H2
orange1.1g042026m	orange1.1g042026m.g	C2H2
orange1.1g042126m	orange1.1g042126m.g	C2H2
orange1.1g042240m	orange1.1g042240m.g	C3H
orange1.1g042473m	orange1.1g042473m.g	C3H
orange1.1g042538m	orange1.1g042538m.g	C3H
orange1.1g043134m	orange1.1g043134m.g	C2H2
orange1.1g043773m	orange1.1g043773m.g	C3H
orange1.1g044007m	orange1.1g044007m.g	C2H2
orange1.1g044013m	orange1.1g044013m.g	C2H2
orange1.1g044109m	orange1.1g044109m.g	C2H2
orange1.1g044181m	orange1.1g044181m.g	C2H2
orange1.1g044394m	orange1.1g044394m.g	C2H2
orange1.1g044541m	orange1.1g044541m.g	C2H2
orange1.1g044606m	orange1.1g044606m.g	C2H2
orange1.1g044941m	orange1.1g044941m.g	C3H
orange1.1g045251m	orange1.1g045251m.g	C2H2
orange1.1g045316m	orange1.1g045316m.g	C2H2
orange1.1g045333m	orange1.1g045333m.g	C2H2
orange1.1g045639m	orange1.1g045639m.g	C2H2
orange1.1g046329m	orange1.1g046329m.g	C2H2
orange1.1g046885m	orange1.1g046885m.g	C2H2
orange1.1g046939m	orange1.1g046939m.g	C2H2
orange1.1g046965m	orange1.1g046965m.g	C2H2
orange1.1g047248m	orange1.1g047248m.g	C3H
orange1.1g047542m	orange1.1g047542m.g	C2H2
orange1.1g047746m	orange1.1g047746m.g	C2H2
orange1.1g047748m	orange1.1g047748m.g	C2H2
orange1.1g048287m	orange1.1g048287m.g	C2H2
orange1.1g048459m	orange1.1g048459m.g	C2H2
orange1.1g000304m	orange1.1g000304m.g	MYB
orange1.1g000305m	orange1.1g000304m.g	MYB
orange1.1g001409m	orange1.1g001409m.g	MYB
orange1.1g006407m	orange1.1g006420m.g	MYB
orange1.1g006420m	orange1.1g006420m.g	MYB
orange1.1g009391m	orange1.1g009402m.g	MYB
orange1.1g009402m	orange1.1g009402m.g	MYB
orange1.1g009430m	orange1.1g009402m.g	MYB
orange1.1g009439m	orange1.1g009402m.g	MYB
orange1.1g011938m	orange1.1g011938m.g	MYB
orange1.1g012494m	orange1.1g012494m.g	MYB
orange1.1g013300m	orange1.1g013300m.g	MYB
orange1.1g014135m	orange1.1g014135m.g	MYB
orange1.1g014829m	orange1.1g014829m.g	MYB
orange1.1g016021m	orange1.1g016021m.g	MYB
orange1.1g016708m	orange1.1g016708m.g	MYB
orange1.1g017566m	orange1.1g017566m.g	MYB
orange1.1g017727m	orange1.1g017727m.g	MYB
orange1.1g018154m	orange1.1g018154m.g	MYB
orange1.1g018559m	orange1.1g018559m.g	MYB
orange1.1g018746m	orange1.1g018746m.g	MYB
orange1.1g018763m	orange1.1g018768m.g	MYB
orange1.1g018768m	orange1.1g018768m.g	MYB
orange1.1g018783m	orange1.1g018768m.g	MYB
orange1.1g019307m	orange1.1g019307m.g	MYB
orange1.1g019619m	orange1.1g019619m.g	MYB
orange1.1g019787m	orange1.1g019787m.g	MYB
orange1.1g019911m	orange1.1g019911m.g	MYB
orange1.1g020106m	orange1.1g020106m.g	MYB
orange1.1g020197m	orange1.1g020197m.g	MYB
orange1.1g020603m	orange1.1g020603m.g	MYB
orange1.1g020613m	orange1.1g020613m.g	MYB
orange1.1g020997m	orange1.1g020997m.g	MYB
orange1.1g021071m	orange1.1g021071m.g	MYB
orange1.1g021164m	orange1.1g021164m.g	MYB
orange1.1g021188m	orange1.1g021188m.g	MYB
orange1.1g021220m	orange1.1g021220m.g	MYB
orange1.1g021486m	orange1.1g021486m.g	MYB
orange1.1g021498m	orange1.1g021498m.g	MYB
orange1.1g021503m	orange1.1g021503m.g	MYB
orange1.1g021756m	orange1.1g021756m.g	MYB
orange1.1g021816m	orange1.1g021816m.g	MYB
orange1.1g022144m	orange1.1g022144m.g	MYB
orange1.1g022439m	orange1.1g022439m.g	MYB
orange1.1g023056m	orange1.1g023056m.g	MYB
orange1.1g023196m	orange1.1g023196m.g	MYB
orange1.1g023744m	orange1.1g021071m.g	MYB
orange1.1g024441m	orange1.1g024441m.g	MYB
